day,state,brand,Meta,GAds,TikTok,Semana,Año,rql
2025-04-01,Yucatán,CFLITE,Yucatán,Yucatan,Yucatan,14,2025,1.0
2025-04-01,Yucatán,Dinamo,Yucatán,Yucatan,Yucatan,14,2025,1.0
2025-04-01,Yucatán,Honda,Yucatán,Yucatan,Yucatan,14,2025,1.0
2025-04-01,Yucatán,Suzuki,Yucatán,Yucatan,Yucatan,14,2025,1.0
2025-04-01,Yucatán,TVS,Yucatán,Yucatan,Yucatan,14,2025,2.0
2025-04-01,Yucatán,Yamaha,Yucatán,Yucatan,Yucatan,14,2025,1.0
2025-04-01,Zacatecas,CF Moto,Zacatecas,Zacatecas,Zacatecas,14,2025,1.0
2025-04-01,Zacatecas,Dinamo,Zacatecas,Zacatecas,Zacatecas,14,2025,1.0
2025-04-02,Aguascalientes,Bajaj,Aguascalientes,Aguascalientes,Aguascalientes,14,2025,4.0
2025-04-02,Baja California Sur,Kawasaki,Baja California Sur,Baja California Sur,Baja California Sur,14,2025,2.0
2025-04-02,Baja California Sur,Suzuki,Baja California Sur,Baja California Sur,Baja California Sur,14,2025,2.0
2025-04-02,Baja California Sur,Vento,Baja California Sur,Baja California Sur,Baja California Sur,14,2025,1.0
2025-04-02,Campeche,Bajaj,Campeche,Campeche,Campeche,14,2025,4.0
2025-04-02,Campeche,CF Moto,Campeche,Campeche,Campeche,14,2025,1.0
2025-04-02,Campeche,Honda,Campeche,Campeche,Campeche,14,2025,1.0
2025-04-02,Campeche,Suzuki,Campeche,Campeche,Campeche,14,2025,1.0
2025-04-02,Campeche,Vento,Campeche,Campeche,Campeche,14,2025,1.0
2025-04-02,Chihuahua,CF Moto,Chihuahua,Chihuahua,Chihuahua,14,2025,1.0
2025-04-02,Colima,Bajaj,Colima,Colima,Colima,14,2025,1.0
2025-04-02,Colima,CFLITE,Colima,Colima,Colima,14,2025,1.0
2025-04-02,Colima,Suzuki,Colima,Colima,Colima,14,2025,1.0
2025-04-02,Durango,Bajaj,Durango,Durango,Durango,14,2025,2.0
2025-04-02,Durango,Italika,Durango,Durango,Durango,14,2025,1.0
2025-04-02,Guanajuato,Bajaj,Guanajuato,Guanajuato,Guanajuato,14,2025,5.0
2025-04-02,Guanajuato,Honda,Guanajuato,Guanajuato,Guanajuato,14,2025,3.0
2025-04-02,Guanajuato,KTM,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-02,Guanajuato,Suzuki,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-02,Guanajuato,Vento,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-02,Guanajuato,Yamaha,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-02,Guanajuato,Zmoto,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-02,Guerrero,Bajaj,Guerrero,Guerrero,Guerrero,14,2025,2.0
2025-04-02,Guerrero,Hero,Guerrero,Guerrero,Guerrero,14,2025,1.0
2025-04-02,Guerrero,Italika,Guerrero,Guerrero,Guerrero,14,2025,1.0
2025-04-02,Guerrero,Suzuki,Guerrero,Guerrero,Guerrero,14,2025,3.0
2025-04-02,Guerrero,Yamaha,Guerrero,Guerrero,Guerrero,14,2025,2.0
2025-04-02,Hidalgo,Bajaj,Hidalgo,Hidalgo,Hidalgo,14,2025,6.0
2025-04-02,Hidalgo,CF Moto,Hidalgo,Hidalgo,Hidalgo,14,2025,3.0
2025-04-02,Hidalgo,CFLITE,Hidalgo,Hidalgo,Hidalgo,14,2025,1.0
2025-04-02,Hidalgo,Honda,Hidalgo,Hidalgo,Hidalgo,14,2025,1.0
2025-04-02,Hidalgo,Vento,Hidalgo,Hidalgo,Hidalgo,14,2025,3.0
2025-04-02,Jalisco,Bajaj,Jalisco,Jalisco,Jalisco,14,2025,31.0
2025-04-02,Jalisco,CF Moto,Jalisco,Jalisco,Jalisco,14,2025,5.0
2025-04-02,Jalisco,CFLITE,Jalisco,Jalisco,Jalisco,14,2025,4.0
2025-04-02,Jalisco,Dinamo,Jalisco,Jalisco,Jalisco,14,2025,1.0
2025-04-02,Jalisco,Honda,Jalisco,Jalisco,Jalisco,14,2025,11.0
2025-04-02,Jalisco,Italika,Jalisco,Jalisco,Jalisco,14,2025,2.0
2025-04-02,Jalisco,Royal Enfield,Jalisco,Jalisco,Jalisco,14,2025,1.0
2025-04-02,Jalisco,Suzuki,Jalisco,Jalisco,Jalisco,14,2025,4.0
2025-04-02,Jalisco,TVS,Jalisco,Jalisco,Jalisco,14,2025,3.0
2025-04-02,Jalisco,Vento,Jalisco,Jalisco,Jalisco,14,2025,7.0
2025-04-02,Jalisco,Yamaha,Jalisco,Jalisco,Jalisco,14,2025,4.0
2025-04-02,Jalisco,Zmoto,Jalisco,Jalisco,Jalisco,14,2025,1.0
2025-04-02,Michoacán,Bajaj,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,6.0
2025-04-02,Michoacán,CF Moto,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,2.0
2025-04-02,Michoacán,Honda,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,1.0
2025-04-02,Michoacán,Suzuki,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,2.0
2025-04-02,Michoacán,Vento,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,1.0
2025-04-02,Morelos,Bajaj,Morelos,Morelos,Morelos,14,2025,12.0
2025-04-02,Morelos,Benelli,Morelos,Morelos,Morelos,14,2025,2.0
2025-04-02,Morelos,CF Moto,Morelos,Morelos,Morelos,14,2025,5.0
2025-04-02,Morelos,CFLITE,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-02,Morelos,Honda,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-02,Morelos,Husqvarna,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-02,Morelos,Italika,Morelos,Morelos,Morelos,14,2025,2.0
2025-04-02,Morelos,KTM,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-02,Morelos,Kawasaki,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-02,Morelos,Suzuki,Morelos,Morelos,Morelos,14,2025,2.0
2025-04-02,Morelos,TVS,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-02,Morelos,Vento,Morelos,Morelos,Morelos,14,2025,2.0
2025-04-02,México,Bajaj,State of Mexico,State of Mexico,Mexico,14,2025,82.0
2025-04-02,México,Benelli,State of Mexico,State of Mexico,Mexico,14,2025,4.0
2025-04-02,México,CF Moto,State of Mexico,State of Mexico,Mexico,14,2025,19.0
2025-04-02,México,CFLITE,State of Mexico,State of Mexico,Mexico,14,2025,5.0
2025-04-02,México,Dinamo,State of Mexico,State of Mexico,Mexico,14,2025,2.0
2025-04-02,México,Hero,State of Mexico,State of Mexico,Mexico,14,2025,2.0
2025-04-02,México,Honda,State of Mexico,State of Mexico,Mexico,14,2025,20.0
2025-04-02,México,Italika,State of Mexico,State of Mexico,Mexico,14,2025,18.0
2025-04-02,México,KTM,State of Mexico,State of Mexico,Mexico,14,2025,8.0
2025-04-02,México,Kawasaki,State of Mexico,State of Mexico,Mexico,14,2025,1.0
2025-04-02,México,MB,State of Mexico,State of Mexico,Mexico,14,2025,1.0
2025-04-02,México,Royal Enfield,State of Mexico,State of Mexico,Mexico,14,2025,1.0
2025-04-02,México,Suzuki,State of Mexico,State of Mexico,Mexico,14,2025,14.0
2025-04-02,México,TVS,State of Mexico,State of Mexico,Mexico,14,2025,1.0
2025-04-02,México,Vento,State of Mexico,State of Mexico,Mexico,14,2025,29.0
2025-04-02,México,Yamaha,State of Mexico,State of Mexico,Mexico,14,2025,8.0
2025-04-02,México,Zmoto,State of Mexico,State of Mexico,Mexico,14,2025,1.0
2025-04-02,Nayarit,CFLITE,Nayarit,Nayarit,Nayarit,14,2025,1.0
2025-04-02,Nayarit,Suzuki,Nayarit,Nayarit,Nayarit,14,2025,2.0
2025-04-02,Nuevo León,Bajaj,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,12.0
2025-04-02,Nuevo León,Benelli,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-02,Nuevo León,CF Moto,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,7.0
2025-04-02,Nuevo León,CFLITE,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-02,Nuevo León,Honda,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,3.0
2025-04-02,Nuevo León,Italika,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,11.0
2025-04-02,Nuevo León,Jiajue,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-02,Nuevo León,KTM,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-02,Nuevo León,Suzuki,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-02,Nuevo León,TVS,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,3.0
2025-04-02,Nuevo León,Treck,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-02,Nuevo León,Vento,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,11.0
2025-04-02,Nuevo León,Yamaha,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,2.0
2025-04-02,Oaxaca,Bajaj,Oaxaca,Oaxaca,Oaxaca,14,2025,10.0
2025-04-02,Oaxaca,CF Moto,Oaxaca,Oaxaca,Oaxaca,14,2025,5.0
2025-04-02,Oaxaca,CFLITE,Oaxaca,Oaxaca,Oaxaca,14,2025,2.0
2025-04-02,Oaxaca,Hero,Oaxaca,Oaxaca,Oaxaca,14,2025,1.0
2025-04-02,Oaxaca,Honda,Oaxaca,Oaxaca,Oaxaca,14,2025,2.0
2025-04-02,Oaxaca,Husqvarna,Oaxaca,Oaxaca,Oaxaca,14,2025,1.0
2025-04-02,Oaxaca,Italika,Oaxaca,Oaxaca,Oaxaca,14,2025,2.0
2025-04-02,Oaxaca,MB,Oaxaca,Oaxaca,Oaxaca,14,2025,1.0
2025-04-02,Oaxaca,Suzuki,Oaxaca,Oaxaca,Oaxaca,14,2025,5.0
2025-04-02,Oaxaca,Vento,Oaxaca,Oaxaca,Oaxaca,14,2025,4.0
2025-04-02,Oaxaca,Yamaha,Oaxaca,Oaxaca,Oaxaca,14,2025,2.0
2025-04-02,Puebla,Bajaj,Puebla,Puebla,Puebla,14,2025,13.0
2025-04-02,Puebla,CF Moto,Puebla,Puebla,Puebla,14,2025,7.0
2025-04-02,Puebla,CFLITE,Puebla,Puebla,Puebla,14,2025,1.0
2025-04-02,Puebla,Dinamo,Puebla,Puebla,Puebla,14,2025,1.0
2025-04-02,Puebla,Honda,Puebla,Puebla,Puebla,14,2025,3.0
2025-04-02,Puebla,Italika,Puebla,Puebla,Puebla,14,2025,6.0
2025-04-02,Puebla,KTM,Puebla,Puebla,Puebla,14,2025,1.0
2025-04-02,Puebla,Kawasaki,Puebla,Puebla,Puebla,14,2025,2.0
2025-04-02,Puebla,MB,Puebla,Puebla,Puebla,14,2025,1.0
2025-04-02,Puebla,Suzuki,Puebla,Puebla,Puebla,14,2025,3.0
2025-04-02,Puebla,TVS,Puebla,Puebla,Puebla,14,2025,2.0
2025-04-02,Puebla,Vento,Puebla,Puebla,Puebla,14,2025,4.0
2025-04-02,Puebla,Yamaha,Puebla,Puebla,Puebla,14,2025,5.0
2025-04-02,Querétaro,Bajaj,Querétaro Arteaga,Queretaro,Queretaro,14,2025,4.0
2025-04-02,Querétaro,CF Moto,Querétaro Arteaga,Queretaro,Queretaro,14,2025,1.0
2025-04-02,Querétaro,CFLITE,Querétaro Arteaga,Queretaro,Queretaro,14,2025,2.0
2025-04-02,Querétaro,Honda,Querétaro Arteaga,Queretaro,Queretaro,14,2025,1.0
2025-04-02,Querétaro,Italika,Querétaro Arteaga,Queretaro,Queretaro,14,2025,1.0
2025-04-02,Quintana Roo,Bajaj,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,19.0
2025-04-02,Quintana Roo,CF Moto,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,2.0
2025-04-02,Quintana Roo,CFLITE,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,1.0
2025-04-02,Quintana Roo,Hero,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,1.0
2025-04-02,Quintana Roo,Honda,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,2.0
2025-04-02,Quintana Roo,Italika,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,2.0
2025-04-02,Quintana Roo,Suzuki,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,3.0
2025-04-02,Quintana Roo,TVS,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,2.0
2025-04-02,Quintana Roo,Vento,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,3.0
2025-04-02,Quintana Roo,Yamaha,Quintana Roo,Quintana Roo,Quintana Roo,14,2025,3.0
2025-04-02,San Luis Potosí,Bajaj,San Luis Potosi,San Luis Potosi,San Luis Potosi,14,2025,6.0
2025-04-02,San Luis Potosí,CF Moto,San Luis Potosi,San Luis Potosi,San Luis Potosi,14,2025,1.0
2025-04-02,San Luis Potosí,Hero,San Luis Potosi,San Luis Potosi,San Luis Potosi,14,2025,1.0
2025-04-02,San Luis Potosí,Honda,San Luis Potosi,San Luis Potosi,San Luis Potosi,14,2025,2.0
2025-04-02,San Luis Potosí,Italika,San Luis Potosi,San Luis Potosi,San Luis Potosi,14,2025,1.0
2025-04-02,San Luis Potosí,Suzuki,San Luis Potosi,San Luis Potosi,San Luis Potosi,14,2025,1.0
2025-04-02,Sinaloa,Bajaj,Sinaloa,Sinaloa,Sinaloa,14,2025,5.0
2025-04-02,Sinaloa,CFLITE,Sinaloa,Sinaloa,Sinaloa,14,2025,1.0
2025-04-02,Sonora,Bajaj,Sonora,Sonora,Sonora,14,2025,1.0
2025-04-02,Tabasco,Bajaj,Tabasco,Tabasco,Tabasco,14,2025,8.0
2025-04-02,Tabasco,CF Moto,Tabasco,Tabasco,Tabasco,14,2025,1.0
2025-04-02,Tabasco,Honda,Tabasco,Tabasco,Tabasco,14,2025,1.0
2025-04-02,Tabasco,Italika,Tabasco,Tabasco,Tabasco,14,2025,1.0
2025-04-02,Tabasco,Vento,Tabasco,Tabasco,Tabasco,14,2025,1.0
2025-04-02,Tabasco,Yamaha,Tabasco,Tabasco,Tabasco,14,2025,1.0
2025-04-02,Tamaulipas,CF Moto,Tamaulipas,Tamaulipas,Tamaulipas,14,2025,1.0
2025-04-02,Tamaulipas,CFLITE,Tamaulipas,Tamaulipas,Tamaulipas,14,2025,1.0
2025-04-02,Tlaxcala,Bajaj,Tlaxcala,Tlaxcala,Tlaxcala,14,2025,2.0
2025-04-02,Tlaxcala,CF Moto,Tlaxcala,Tlaxcala,Tlaxcala,14,2025,3.0
2025-04-02,Tlaxcala,Vento,Tlaxcala,Tlaxcala,Tlaxcala,14,2025,2.0
2025-04-02,Tlaxcala,Yamaha,Tlaxcala,Tlaxcala,Tlaxcala,14,2025,2.0
2025-04-02,Veracruz,Bajaj,Veracruz,Veracruz,Veracruz,14,2025,9.0
2025-04-02,Veracruz,CF Moto,Veracruz,Veracruz,Veracruz,14,2025,2.0
2025-04-02,Veracruz,Honda,Veracruz,Veracruz,Veracruz,14,2025,1.0
2025-04-02,Veracruz,Italika,Veracruz,Veracruz,Veracruz,14,2025,1.0
2025-04-02,Veracruz,Vento,Veracruz,Veracruz,Veracruz,14,2025,1.0
2025-04-02,Veracruz,Yamaha,Veracruz,Veracruz,Veracruz,14,2025,1.0
2025-04-02,Veracruz,Zmoto,Veracruz,Veracruz,Veracruz,14,2025,2.0
2025-04-02,Yucatán,Bajaj,Yucatán,Yucatan,Yucatan,14,2025,12.0
2025-04-02,Yucatán,CF Moto,Yucatán,Yucatan,Yucatan,14,2025,4.0
2025-04-02,Yucatán,CFLITE,Yucatán,Yucatan,Yucatan,14,2025,3.0
2025-04-02,Yucatán,Dinamo,Yucatán,Yucatan,Yucatan,14,2025,1.0
2025-04-02,Yucatán,Italika,Yucatán,Yucatan,Yucatan,14,2025,3.0
2025-04-02,Yucatán,Kawasaki,Yucatán,Yucatan,Yucatan,14,2025,1.0
2025-04-02,Yucatán,MB,Yucatán,Yucatan,Yucatan,14,2025,2.0
2025-04-02,Yucatán,Suzuki,Yucatán,Yucatan,Yucatan,14,2025,4.0
2025-04-02,Yucatán,TVS,Yucatán,Yucatan,Yucatan,14,2025,1.0
2025-04-02,Yucatán,Vento,Yucatán,Yucatan,Yucatan,14,2025,3.0
2025-04-03,Aguascalientes,Honda,Aguascalientes,Aguascalientes,Aguascalientes,14,2025,1.0
2025-04-03,Aguascalientes,Vento,Aguascalientes,Aguascalientes,Aguascalientes,14,2025,1.0
2025-04-03,Baja California,Italika,Baja California,Baja California,Baja California,14,2025,1.0
2025-04-03,Campeche,Bajaj,Campeche,Campeche,Campeche,14,2025,1.0
2025-04-03,Campeche,Italika,Campeche,Campeche,Campeche,14,2025,2.0
2025-04-03,Campeche,TVS,Campeche,Campeche,Campeche,14,2025,1.0
2025-04-03,Campeche,Yamaha,Campeche,Campeche,Campeche,14,2025,1.0
2025-04-03,Chihuahua,CF Moto,Chihuahua,Chihuahua,Chihuahua,14,2025,1.0
2025-04-03,Chihuahua,CFLITE,Chihuahua,Chihuahua,Chihuahua,14,2025,1.0
2025-04-03,Chihuahua,Yamaha,Chihuahua,Chihuahua,Chihuahua,14,2025,1.0
2025-04-03,Colima,Bajaj,Colima,Colima,Colima,14,2025,3.0
2025-04-03,Colima,CFLITE,Colima,Colima,Colima,14,2025,1.0
2025-04-03,Colima,Honda,Colima,Colima,Colima,14,2025,1.0
2025-04-03,Colima,Suzuki,Colima,Colima,Colima,14,2025,1.0
2025-04-03,Durango,Vento,Durango,Durango,Durango,14,2025,1.0
2025-04-03,Guanajuato,Bajaj,Guanajuato,Guanajuato,Guanajuato,14,2025,10.0
2025-04-03,Guanajuato,CF Moto,Guanajuato,Guanajuato,Guanajuato,14,2025,6.0
2025-04-03,Guanajuato,CFLITE,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-03,Guanajuato,Honda,Guanajuato,Guanajuato,Guanajuato,14,2025,2.0
2025-04-03,Guanajuato,Italika,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-03,Guanajuato,Suzuki,Guanajuato,Guanajuato,Guanajuato,14,2025,2.0
2025-04-03,Guanajuato,Treck,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-03,Guanajuato,Vento,Guanajuato,Guanajuato,Guanajuato,14,2025,2.0
2025-04-03,Guanajuato,Yamaha,Guanajuato,Guanajuato,Guanajuato,14,2025,1.0
2025-04-03,Guerrero,Bajaj,Guerrero,Guerrero,Guerrero,14,2025,5.0
2025-04-03,Guerrero,Benelli,Guerrero,Guerrero,Guerrero,14,2025,1.0
2025-04-03,Guerrero,CF Moto,Guerrero,Guerrero,Guerrero,14,2025,3.0
2025-04-03,Guerrero,CFLITE,Guerrero,Guerrero,Guerrero,14,2025,1.0
2025-04-03,Guerrero,Honda,Guerrero,Guerrero,Guerrero,14,2025,2.0
2025-04-03,Guerrero,Italika,Guerrero,Guerrero,Guerrero,14,2025,3.0
2025-04-03,Guerrero,Vento,Guerrero,Guerrero,Guerrero,14,2025,1.0
2025-04-03,Guerrero,Yamaha,Guerrero,Guerrero,Guerrero,14,2025,1.0
2025-04-03,Hidalgo,Bajaj,Hidalgo,Hidalgo,Hidalgo,14,2025,6.0
2025-04-03,Hidalgo,CF Moto,Hidalgo,Hidalgo,Hidalgo,14,2025,2.0
2025-04-03,Hidalgo,KTM,Hidalgo,Hidalgo,Hidalgo,14,2025,1.0
2025-04-03,Hidalgo,TVS,Hidalgo,Hidalgo,Hidalgo,14,2025,1.0
2025-04-03,Hidalgo,Zmoto,Hidalgo,Hidalgo,Hidalgo,14,2025,1.0
2025-04-03,Jalisco,Bajaj,Jalisco,Jalisco,Jalisco,14,2025,36.0
2025-04-03,Jalisco,Benelli,Jalisco,Jalisco,Jalisco,14,2025,1.0
2025-04-03,Jalisco,CF Moto,Jalisco,Jalisco,Jalisco,14,2025,7.0
2025-04-03,Jalisco,Honda,Jalisco,Jalisco,Jalisco,14,2025,7.0
2025-04-03,Jalisco,Italika,Jalisco,Jalisco,Jalisco,14,2025,4.0
2025-04-03,Jalisco,KTM,Jalisco,Jalisco,Jalisco,14,2025,1.0
2025-04-03,Jalisco,MB,Jalisco,Jalisco,Jalisco,14,2025,1.0
2025-04-03,Jalisco,Suzuki,Jalisco,Jalisco,Jalisco,14,2025,3.0
2025-04-03,Jalisco,TVS,Jalisco,Jalisco,Jalisco,14,2025,2.0
2025-04-03,Jalisco,Vento,Jalisco,Jalisco,Jalisco,14,2025,5.0
2025-04-03,Jalisco,Yamaha,Jalisco,Jalisco,Jalisco,14,2025,1.0
2025-04-03,Jalisco,Zmoto,Jalisco,Jalisco,Jalisco,14,2025,1.0
2025-04-03,Michoacán,Bajaj,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,3.0
2025-04-03,Michoacán,CF Moto,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,1.0
2025-04-03,Michoacán,CFLITE,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,1.0
2025-04-03,Michoacán,Suzuki,Michoacán de Ocampo,Michoacan,Michoacan,14,2025,1.0
2025-04-03,Morelos,Bajaj,Morelos,Morelos,Morelos,14,2025,3.0
2025-04-03,Morelos,CF Moto,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-03,Morelos,Dinamo,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-03,Morelos,Honda,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-03,Morelos,Italika,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-03,Morelos,Suzuki,Morelos,Morelos,Morelos,14,2025,1.0
2025-04-03,Morelos,Vento,Morelos,Morelos,Morelos,14,2025,2.0
2025-04-03,Morelos,Yamaha,Morelos,Morelos,Morelos,14,2025,3.0
2025-04-03,México,Bajaj,State of Mexico,State of Mexico,Mexico,14,2025,76.0
2025-04-03,México,Benelli,State of Mexico,State of Mexico,Mexico,14,2025,3.0
2025-04-03,México,CF Moto,State of Mexico,State of Mexico,Mexico,14,2025,19.0
2025-04-03,México,CFLITE,State of Mexico,State of Mexico,Mexico,14,2025,8.0
2025-04-03,México,Dinamo,State of Mexico,State of Mexico,Mexico,14,2025,2.0
2025-04-03,México,Hero,State of Mexico,State of Mexico,Mexico,14,2025,2.0
2025-04-03,México,Honda,State of Mexico,State of Mexico,Mexico,14,2025,11.0
2025-04-03,México,Husqvarna,State of Mexico,State of Mexico,Mexico,14,2025,1.0
2025-04-03,México,Italika,State of Mexico,State of Mexico,Mexico,14,2025,10.0
2025-04-03,México,KTM,State of Mexico,State of Mexico,Mexico,14,2025,8.0
2025-04-03,México,Kawasaki,State of Mexico,State of Mexico,Mexico,14,2025,4.0
2025-04-03,México,MB,State of Mexico,State of Mexico,Mexico,14,2025,1.0
2025-04-03,México,Suzuki,State of Mexico,State of Mexico,Mexico,14,2025,8.0
2025-04-03,México,TVS,State of Mexico,State of Mexico,Mexico,14,2025,7.0
2025-04-03,México,Vento,State of Mexico,State of Mexico,Mexico,14,2025,22.0
2025-04-03,México,Yamaha,State of Mexico,State of Mexico,Mexico,14,2025,5.0
2025-04-03,Nayarit,Bajaj,Nayarit,Nayarit,Nayarit,14,2025,2.0
2025-04-03,Nayarit,Vento,Nayarit,Nayarit,Nayarit,14,2025,1.0
2025-04-03,Nuevo León,Bajaj,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,13.0
2025-04-03,Nuevo León,CF Moto,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,2.0
2025-04-03,Nuevo León,CFLITE,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,4.0
2025-04-03,Nuevo León,Honda,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,2.0
2025-04-03,Nuevo León,Italika,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,3.0
2025-04-03,Nuevo León,KTM,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,2.0
2025-04-03,Nuevo León,Kawasaki,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-03,Nuevo León,MB,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,2.0
2025-04-03,Nuevo León,Suzuki,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-03,Nuevo León,TVS,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-03,Nuevo León,Vento,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,5.0
2025-04-03,Nuevo León,Yamaha,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
2025-04-03,Nuevo León,Zmoto,Nuevo León,Nuevo Leon,Nuevo Leon,14,2025,1.0
